customer_id|first_name|last_name|email|phone|city|country|last_modified_at
100951|First951|Last951|customer951@example.com|9000000951|City1|UK|2026-06-01T15:51:00Z
100952|First952|Last952|customer952@example.com|9000000952|City2|UK|2026-06-01T15:52:00Z
100953|First953|Last953|customer953@example.com|9000000953|City3|UK|2026-06-01T15:53:00Z
100954|First954|Last954|customer954@example.com|9000000954|City4|UK|2026-06-01T15:54:00Z
100955|First955|Last955|customer955@example.com|9000000955|City5|UK|2026-06-01T15:55:00Z
100956|First956|Last956|customer956@example.com|9000000956|City6|UK|2026-06-01T15:56:00Z
100957|First957|Last957|customer957@example.com|9000000957|City7|UK|2026-06-01T15:57:00Z
100958|First958|Last958|customer958@example.com|9000000958|City8|UK|2026-06-01T15:58:00Z
100959|First959|Last959|customer959@example.com|9000000959|City9|UK|2026-06-01T15:59:00Z
100960|First960|Last960|customer960@example.com|9000000960|City10|UK|2026-06-01T16:00:00Z
100961|First961|Last961|customer961@example.com|9000000961|City11|UK|2026-06-01T16:01:00Z
100962|First962|Last962|customer962@example.com|9000000962|City12|UK|2026-06-01T16:02:00Z
100963|First963|Last963|customer963@example.com|9000000963|City13|UK|2026-06-01T16:03:00Z
100964|First964|Last964|customer964@example.com|9000000964|City14|UK|2026-06-01T16:04:00Z
100965|First965|Last965|customer965@example.com|9000000965|City15|UK|2026-06-01T16:05:00Z
100966|First966|Last966|customer966@example.com|9000000966|City16|UK|2026-06-01T16:06:00Z
100967|First967|Last967|customer967@example.com|9000000967|City17|UK|2026-06-01T16:07:00Z
100968|First968|Last968|customer968@example.com|9000000968|City18|UK|2026-06-01T16:08:00Z
100969|First969|Last969|customer969@example.com|9000000969|City19|UK|2026-06-01T16:09:00Z
100970|First970|Last970|customer970@example.com|9000000970|City20|UK|2026-06-01T16:10:00Z
100971|First971|Last971|customer971@example.com|9000000971|City21|UK|2026-06-01T16:11:00Z
100972|First972|Last972|customer972@example.com|9000000972|City22|UK|2026-06-01T16:12:00Z
100973|First973|Last973|customer973@example.com|9000000973|City23|UK|2026-06-01T16:13:00Z
100974|First974|Last974|customer974@example.com|9000000974|City24|UK|2026-06-01T16:14:00Z
100975|First975|Last975|customer975@example.com|9000000975|City0|UK|2026-06-01T16:15:00Z
100976|First976|Last976|customer976@example.com|9000000976|City1|UK|2026-06-01T16:16:00Z
100977|First977|Last977|customer977@example.com|9000000977|City2|UK|2026-06-01T16:17:00Z
100978|First978|Last978|customer978@example.com|9000000978|City3|UK|2026-06-01T16:18:00Z
100979|First979|Last979|customer979@example.com|9000000979|City4|UK|2026-06-01T16:19:00Z
100980|First980|Last980|customer980@example.com|9000000980|City5|UK|2026-06-01T16:20:00Z
100981|First981|Last981|customer981@example.com|9000000981|City6|UK|2026-06-01T16:21:00Z
100982|First982|Last982|customer982@example.com|9000000982|City7|UK|2026-06-01T16:22:00Z
100983|First983|Last983|customer983@example.com|9000000983|City8|UK|2026-06-01T16:23:00Z
100984|First984|Last984|customer984@example.com|9000000984|City9|UK|2026-06-01T16:24:00Z
100985|First985|Last985|customer985@example.com|9000000985|City10|UK|2026-06-01T16:25:00Z
100986|First986|Last986|customer986@example.com|9000000986|City11|UK|2026-06-01T16:26:00Z
100987|First987|Last987|customer987@example.com|9000000987|City12|UK|2026-06-01T16:27:00Z
100988|First988|Last988|customer988@example.com|9000000988|City13|UK|2026-06-01T16:28:00Z
100989|First989|Last989|customer989@example.com|9000000989|City14|UK|2026-06-01T16:29:00Z
100990|First990|Last990|customer990@example.com|9000000990|City15|UK|2026-06-01T16:30:00Z
100991|First991|Last991|customer991@example.com|9000000991|City16|UK|2026-06-01T16:31:00Z
100992|First992|Last992|customer992@example.com|9000000992|City17|UK|2026-06-01T16:32:00Z
100993|First993|Last993|customer993@example.com|9000000993|City18|UK|2026-06-01T16:33:00Z
100994|First994|Last994|customer994@example.com|9000000994|City19|UK|2026-06-01T16:34:00Z
100995|First995|Last995|customer995@example.com|9000000995|City20|UK|2026-06-01T16:35:00Z
100996|First996|Last996|customer996@example.com|9000000996|City21|UK|2026-06-01T16:36:00Z
100997|First997|Last997|customer997@example.com|9000000997|City22|UK|2026-06-01T16:37:00Z
100998|First998|Last998|customer998@example.com|9000000998|City23|UK|2026-06-01T16:38:00Z
100999|First999|Last999|customer999@example.com|9000000999|City24|UK|2026-06-01T16:39:00Z
101000|First1000|Last1000|customer1000@example.com|9000001000|City0|UK|2026-06-01T16:40:00Z
